user1,user2,similarity,match_prob,match,artificial intelligence_1,artificial intelligence_2,machine learning_1,machine learning_2,data science_1,data science_2,hackathon_1,hackathon_2,full stack development_1,full stack development_2,fintech_1,fintech_2,ui/ux design_1,ui/ux design_2,cybersecurity_1,cybersecurity_2,web development_1,web development_2,app development_1,app development_2,cloud computing_1,cloud computing_2,deep learning_1,deep learning_2,robotics_1,robotics_2,research_1,research_2,blockchain_1,blockchain_2,entrepreneurship_1,entrepreneurship_2,vibecoding_1,vibecoding_2,collaboration_1,collaboration_2,trading_1,trading_2,product management_1,product management_2
User19,User63,0.09806789056611832,0.10797517179419525,0,0,0,0,9,0,0,0,0,2,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0
User18,User138,0.0,0.06297335605699649,0,0,0,0,4,0,0,0,5,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0
User6,User42,0.0,0.06297335605699649,0,0,3,0,0,0,7,0,0,2,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
User67,User68,0.03727750857387164,0.07753392994221385,0,7,0,0,0,0,0,0,8,0,0,4,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
User105,User171,0.4501378183892248,0.5002067275720574,1,6,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,6
User43,User118,0.0,0.06297335605699649,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,7,0,0,0,0,0,0,0,1,0
User44,User183,0.27036903521793754,0.2539252642457148,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
User44,User197,0.0,0.06297335605699649,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0
User57,User155,0.0,0.06297335605699649,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,5,0,4,0,0,3,0,0,0,0,0
User47,User197,0.0,0.06297335605699649,0,0,0,9,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,9,0,0,0
User35,User186,0.0,0.06297335605699649,0,0,0,0,1,0,0,0,8,0,5,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
User61,User149,0.0,0.06297335605699649,0,5,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
User103,User161,0.4849832073729531,0.552282996182069,1,0,0,6,0,0,0,0,0,0,10,0,0,0,3,0,0,4,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
User36,User133,0.3988488039128285,0.423869840951341,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,4,0,8,0
User1,User136,0.0,0.06297335605699649,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7
User97,User147,0.5416296424682584,0.6340840500931284,1,8,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
User53,User102,0.8504928663628509,0.9170525268666018,1,10,3,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0
User126,User197,0.3127976423799973,0.3050818122340071,0,0,0,0,0,0,0,2,0,0,6,0,0,9,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
User108,User170,0.0,0.06297335605699649,0,0,0,0,0,0,6,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,5,0,0,0
User41,User163,0.0,0.06297335605699649,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0
User116,User127,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,2,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,10,0,0
User76,User108,0.15203277504208887,0.14334225042638224,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,7,0,0,5,0,0
User17,User184,0.0,0.06297335605699649,0,0,10,0,5,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0
User98,User102,0.20467447395913516,0.18664592534645122,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0
User23,User142,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,7,0,2,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
User110,User157,0.4073348893001625,0.4363495459006309,0,7,5,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
User52,User181,0.18856180831641267,0.17241190504680312,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,8,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0
User40,User136,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,8,0,0,0,0,0,7
User64,User199,0.6280131263868466,0.7442313771197562,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,6,1
User3,User92,0.0,0.06297335605699649,0,4,0,0,0,9,0,0,0,0,0,0,0,10,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
User29,User113,0.0,0.06297335605699649,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,7,9,0,0,0,0,0
User5,User183,0.04509876168016973,0.08095754551041376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,5
User30,User73,0.0,0.06297335605699649,0,0,0,0,7,0,0,0,6,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0
User54,User128,0.0,0.06297335605699649,0,0,0,0,0,9,0,0,4,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0
User115,User172,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,9,0,0,2,0,0,0,0
User102,User165,0.0,0.06297335605699649,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,8,0,0,0,6
User121,User187,0.0,0.06297335605699649,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0
User33,User164,0.2100420126042015,0.19158438695110205,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,6,1,0,0,0
User12,User104,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,7
User54,User148,0.0,0.06297335605699649,0,0,3,0,9,9,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
User101,User116,0.0,0.06297335605699649,0,10,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,10,0,0,0,0,0
User118,User198,0.0,0.06297335605699649,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0
User64,User109,0.33545213076236113,0.3346368171391434,0,0,0,0,0,0,0,0,2,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,5
User83,User153,0.5207621820959408,0.6045770312269604,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,5,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
User36,User56,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,9,4,0,8,0
User135,User165,0.0,0.06297335605699649,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,6
User82,User92,0.6728631102524889,0.7920255904781717,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,8,2,0,0,0,0,0,0,0
User44,User58,0.0,0.06297335605699649,0,8,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0
User20,User166,0.0,0.06297335605699649,0,0,0,0,0,0,0,7,0,10,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0
User48,User113,0.21145579631685296,0.1929016245201711,0,0,0,3,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0
User162,User191,0.0,0.06297335605699649,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,7,0,0,0,0
User61,User157,0.24413783108023684,0.22527731004274953,0,5,5,0,0,0,0,0,0,8,0,0,1,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
User33,User133,0.0,0.06297335605699649,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,0,0
User46,User144,0.0,0.06297335605699649,0,0,0,6,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0
User61,User108,0.0,0.06297335605699649,0,5,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0
User17,User187,0.28913564195456093,0.27584104404598303,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0
User44,User113,0.0,0.06297335605699649,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0
User31,User47,0.0,0.06297335605699649,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,2,0,0,3,0,0,0,0,0,9,0,0
User38,User98,0.16814442410177274,0.15562683786514697,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,2,10,1,0,0,0,0,0,0,0,0,0,0,0
User54,User140,0.0,0.06297335605699649,0,0,10,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,5,0,0,0,0,0
User14,User184,0.0,0.06297335605699649,0,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0
User43,User58,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,5,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,1,0
User69,User86,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,3,0,0,0,0,0,0,0,1
User118,User165,0.2845822015184177,0.270417223954783,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,4,0,0,0,0,0,0,0,0,0,8,0,0,0,6
User4,User12,0.0,0.06297335605699649,0,9,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0
User51,User192,0.3805211953235953,0.3972652965419564,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0
User25,User45,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,4,0,0,6,0
User15,User118,0.1301429646547129,0.12795725135078279,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
User86,User161,0.5121993539020251,0.5922310481851547,1,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,3,0,0,0,0,0,0,0,1,0
User69,User103,0.0,0.06297335605699649,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,6,0,0,4,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0
User141,User199,0.0,0.06297335605699649,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1
User12,User46,0.0,0.06297335605699649,0,0,0,0,6,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
User79,User140,0.4025185892015344,0.42925571348587843,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,10,8,0,5,0,0,0,0,0,0,0,0,0,0
User129,User170,0.0,0.06297335605699649,0,0,0,0,0,0,6,0,0,0,5,9,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
User134,User187,0.385738887193133,0.4047849869949328,0,0,0,10,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0
User64,User137,0.42333375666730166,0.46008574639872174,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,10,6,0
User111,User121,0.6245032693120846,0.7402021730590319,1,0,0,0,0,0,8,2,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0
User41,User151,0.0,0.06297335605699649,0,0,0,0,0,2,0,0,7,0,0,0,8,0,0,9,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
User20,User115,0.10330021800888389,0.11103635285378133,0,0,0,0,0,0,0,7,0,10,0,2,10,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
User106,User172,0.0,0.06297335605699649,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0
User47,User72,0.0,0.06297335605699649,0,0,3,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0
User3,User18,0.0,0.06297335605699649,0,4,0,0,0,9,0,0,0,0,0,0,0,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,0,0,0
User119,User147,0.0,0.06297335605699649,0,0,10,0,0,0,10,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
User55,User72,0.0,0.06297335605699649,0,0,3,0,0,5,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
User84,User89,0.0,0.06297335605699649,0,8,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,0,8,0,0,0,0
User79,User113,0.0,0.06297335605699649,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,10,0,10,0,0,0,0,0,0,7,0,0,0,0,0,0
User63,User73,0.3144306100621056,0.30716297262147624,0,0,0,9,7,0,0,0,6,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
User16,User105,0.0,0.06297335605699649,0,0,6,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0
User80,User89,0.39605901719066966,0.41978747272912603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,10,0,0,0,6,5,8,0,0,0,0
User11,User142,0.27043359325018956,0.2539986532801371,0,0,0,0,0,0,0,8,0,0,0,0,0,0,9,5,7,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
User82,User175,0.0,0.06297335605699649,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0
User132,User163,0.0,0.06297335605699649,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,8,0,0
User178,User195,0.0,0.06297335605699649,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0
User147,User175,0.0,0.06297335605699649,0,10,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
User147,User198,0.0,0.06297335605699649,0,10,0,0,0,10,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0
User136,User174,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,7,0
User78,User88,0.0,0.06297335605699649,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,3,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0
User25,User44,0.2503130871608794,0.23180956384963453,0,0,8,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,5
User2,User90,0.0,0.06297335605699649,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,7,0,0,0,0,9
User7,User152,0.3588891627327475,0.3666384945643939,0,0,0,0,6,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0
User172,User186,0.0,0.06297335605699649,0,0,0,0,1,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0
User183,User190,0.7369058983549411,0.8483136312802098,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0
User41,User62,0.0,0.06297335605699649,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,2
User1,User74,0.0,0.06297335605699649,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0
User40,User51,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,8,0,3,0,0,0,0,4,0,0,0,0,0,0
User3,User17,0.0,0.06297335605699649,0,4,0,0,0,9,0,0,0,0,4,0,0,10,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
User44,User104,0.564782494724905,0.6656765531116826,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,5,7
User17,User125,0.16823164622761325,0.1556956199124624,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,5,0,5,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0
User41,User156,0.0,0.06297335605699649,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0
User99,User168,0.0,0.06297335605699649,0,0,0,0,10,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,8,0
User30,User60,0.0,0.06297335605699649,0,0,0,0,5,0,1,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0
User24,User121,0.0,0.06297335605699649,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,9,0
User58,User189,0.0,0.06297335605699649,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,5
User109,User123,0.20816775643736155,0.18984871843026094,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,6
User116,User121,0.16850509274845388,0.15591141640994496,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,4,4,6,0,0,0,0,0,0,0,0,0,0,0
User68,User197,0.0,0.06297335605699649,0,0,0,0,0,0,0,8,0,0,6,1,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
User61,User193,0.0,0.06297335605699649,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0
User44,User200,0.10743376064838499,0.11350813544915714,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,5,2
User21,User53,0.09215875903536944,0.10460745064411266,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,2,0,0,0,0,0,0,0,0,5,0
User48,User180,0.7413919057393963,0.8517447490022977,1,0,0,3,0,10,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0
User49,User172,0.0,0.06297335605699649,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0
User142,User186,0.0,0.06297335605699649,0,0,0,0,1,0,0,0,8,0,5,0,0,9,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
User33,User152,0.08006407690254358,0.09800278475742154,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,2,1,0,0,0
User12,User177,0.3778801341767572,0.3934772002039831,0,0,0,0,0,0,10,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7
User40,User69,0.13814107954720803,0.13340830675706633,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,8,0,3,4,0,0,0,0,0,0,0,0,0,0
User46,User141,0.5046473326893667,0.5812444316112056,1,0,0,6,5,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
User50,User113,0.059353714149646894,0.08755363608191888,0,0,0,10,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0
User21,User76,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,9,0,0,0,9,0,0,0,0,0,0,7,0,0,5,0
User123,User129,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,3,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
User28,User123,0.4389518613920348,0.4834338579016616,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,9,6
User23,User70,0.0,0.06297335605699649,0,0,6,0,0,0,0,0,0,0,0,5,0,0,5,0,7,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
User119,User134,0.0,0.06297335605699649,0,0,0,0,10,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0
User104,User188,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,5,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0
